Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],Fire Alarm
26.99,47.29,1101.0,511.0,12839.0,19454,938.89,Yes
13.6,56.82,7.0,400.0,13045.0,19942,939.798,No
12.693,53.21,1132.0,400.0,12885.0,19448,938.743,Yes
-5.401,41.27,86.0,400.0,12791.0,20640,937.448,No
19.55,49.47,0.0,400.0,13195.0,20140,939.618,No
18.7,47.32,981.0,568.0,12832.0,19488,939.036,Yes
-2.053,51.03,990.0,755.0,12750.0,19484,939.091,Yes
8.517999999999999,63.96,94.0,400.0,13243.0,20127,939.695,Yes
21.231,46.1,65.0,409.0,12828.0,20698,937.545,No
-10.139,47.67,1320.0,400.0,12966.0,19401,938.724,Yes
12.101,52.95,1107.0,410.0,12879.0,19450,938.809,Yes
59.26,13.49,60000.0,5224.0,11620.0,16981,936.777,No
17.535,56.42,3400.0,400.0,13251.0,19767,936.927,No
12.39,47.32,1055.0,621.0,12813.0,19476,939.056,Yes
12.732,45.62,130.0,400.0,13166.0,20037,939.628,No
20.71,47.64,1201.0,400.0,12926.0,19428,938.719,Yes
24.28,50.47,0.0,400.0,13599.0,20235,931.24,Yes
4.025,53.78,325.0,400.0,13112.0,19887,939.673,Yes
27.11,47.15,1099.0,491.0,12857.0,19452,938.918,Yes
12.005999999999998,45.44,167.0,400.0,13157.0,20009,939.631,No
26.78,48.32,1291.0,400.0,13000.0,19401,938.806,Yes
26.95,47.33,1002.0,541.0,12837.0,19474,938.943,Yes
-4.356,50.05,280.0,400.0,13113.0,19982,939.496,Yes
17.143,49.65,1176.0,415.0,12897.0,19431,938.715,Yes
25.025,49.23,11.0,400.0,13138.0,20040,939.593,No
50.66,13.7,1513.0,400.0,13654.0,20296,936.675,No
12.679,52.59,1172.0,410.0,12885.0,19443,938.74,Yes
15.87,51.0,32.0,400.0,13078.0,19969,939.707,No
4.388999999999999,14.71,944.0,400.0,13688.0,20427,936.679,No
12.003,53.56,1189.0,411.0,12877.0,19437,938.809,Yes
27.04,47.32,1132.0,449.0,12866.0,19448,938.881,Yes
-4.303,52.91,329.0,400.0,13096.0,19928,939.389,Yes
24.04,53.79,1099.0,644.0,12801.0,19464,939.066,Yes
15.004,42.59,188.0,424.0,12767.0,20511,937.424,No
14.647,47.3,1074.0,400.0,12980.0,19463,938.742,Yes
23.58,57.72,772.0,699.0,12781.0,19535,939.127,Yes
-5.189,66.11,573.0,655.0,12811.0,19693,939.247,Yes
20.135,53.38,1201.0,408.0,12924.0,19427,938.662,Yes
6.41,45.89,97.0,431.0,12779.0,20654,937.557,No
-6.947,54.94,204.0,400.0,13152.0,20074,939.592,Yes
26.63,49.11,1193.0,400.0,12924.0,19427,938.682,Yes
12.249,47.42,1189.0,406.0,12873.0,19426,938.772,Yes
19.49,53.2,45.0,400.0,13202.0,20128,939.63,No
24.69,51.89,1195.0,400.0,13022.0,19427,938.75,Yes
20.96,49.89,306.0,400.0,13106.0,19947,939.407,Yes
24.98,51.52,1151.0,400.0,12891.0,19444,938.762,Yes
25.55,47.84,1191.0,439.0,12869.0,19428,938.788,Yes
26.72,48.63,1339.0,401.0,12979.0,19392,938.681,Yes
-9.27,48.71,20.0,400.0,13261.0,20240,939.713,Yes
13.258,51.97,1105.0,457.0,12862.0,19449,938.822,Yes
18.34,57.7,370.0,400.0,13054.0,19896,939.261,Yes
47.59,15.42,1310.0,400.0,13657.0,20335,936.666,No
-6.296,55.57,230.0,400.0,13139.0,20041,939.591,Yes
-15.342,12.06,2781.0,400.0,13505.0,19963,936.693,No
11.96,49.02,1228.0,400.0,12955.0,19418,938.746,Yes
38.74,29.91,2034.0,400.0,13133.0,20109,936.833,No
53.56,22.4,60000.0,19127.0,10969.0,15728,936.81,No
26.95,47.14,1025.0,562.0,12827.0,19477,939.004,Yes
25.3,47.81,1138.0,687.0,12781.0,19447,939.077,Yes
21.18,50.5,202.0,400.0,13147.0,20067,939.608,Yes
-7.16,24.52,60000.0,12176.0,11265.0,16500,936.844,No
12.251,53.12,1149.0,426.0,12873.0,19442,938.811,Yes
28.56,42.35,107.0,400.0,12785.0,20628,937.492,No
-5.49,47.36,67.0,400.0,12787.0,20676,937.467,No
28.32,42.96,135.0,400.0,12792.0,20588,937.344,No
35.82,15.63,0.0,432.0,13330.0,21045,930.903,Yes
12.278,41.62,0.0,400.0,13229.0,21114,937.477,No
17.67,53.26,21.0,400.0,13206.0,20135,939.562,No
-4.18,56.01,280.0,400.0,13122.0,19992,939.47,Yes
17.16,53.21,25.0,400.0,13139.0,20034,939.637,No
-4.896,48.09,141.0,404.0,12785.0,20580,937.334,No
12.755999999999998,47.6,1107.0,402.0,12892.0,19452,938.776,Yes
16.417,52.85,1187.0,410.0,12929.0,19430,938.742,Yes
18.402,50.48,1086.0,600.0,12814.0,19461,939.029,Yes
-19.172,11.54,5678.0,400.0,13377.0,19643,936.684,No
19.12,55.68,180.0,400.0,13174.0,20093,939.65,Yes
-4.816,41.64,131.0,401.0,12783.0,20591,937.347,No
22.15,53.78,325.0,400.0,13112.0,19887,939.673,Yes
26.94,41.22,189.0,400.0,13178.0,20970,937.035,No
24.66,52.5,1090.0,560.0,12827.0,19458,938.956,Yes
45.9,16.14,659.0,400.0,13735.0,20528,936.694,No
24.59,53.14,1124.0,445.0,12867.0,19455,938.822,Yes
24.38,53.7,1285.0,400.0,12949.0,19404,938.756,Yes
-14.741,47.82,1385.0,402.0,12981.0,19386,938.777,Yes
24.45,53.79,1212.0,412.0,12914.0,19422,938.711,Yes
11.709,50.96,181.0,400.0,13143.0,19996,939.655,No
-17.64,47.76,1354.0,403.0,12974.0,19386,938.706,Yes
-21.271,47.61,1346.0,411.0,12967.0,19387,938.741,Yes
19.2,55.26,170.0,400.0,13171.0,20095,939.661,Yes
23.94,53.61,694.0,793.0,12736.0,19563,939.163,Yes
10.378,50.63,1040.0,400.0,13001.0,19470,938.759,Yes
26.71,48.59,1277.0,400.0,12974.0,19396,938.73,Yes
20.379,52.18,1253.0,420.0,12908.0,19423,938.741,Yes
-5.644,55.94,202.0,400.0,13156.0,20058,939.611,Yes
21.02,46.58,150.0,400.0,13166.0,20026,939.686,No
28.33,38.42,0.0,400.0,13257.0,21245,937.465,No
-4.272,55.6,296.0,400.0,13120.0,19970,939.377,Yes
25.27,49.61,1253.0,433.0,12888.0,19421,938.742,Yes
17.89,44.52,201.0,413.0,12775.0,20527,937.356,No
27.05,47.39,1134.0,449.0,12868.0,19448,938.845,Yes
22.36,47.92,30.0,400.0,13260.0,20187,939.662,Yes
24.52,53.36,1331.0,401.0,12948.0,19386,938.71,Yes
14.299,47.34,119.0,400.0,13179.0,20065,939.628,No
20.545,48.55,1164.0,400.0,12925.0,19443,938.711,Yes
26.99,47.69,1193.0,415.0,12915.0,19431,938.689,Yes
20.791,47.85,1241.0,422.0,12909.0,19424,938.7,Yes
26.83,48.31,1153.0,400.0,12894.0,19435,938.778,Yes
19.89,57.02,331.0,400.0,13097.0,19936,939.284,Yes
20.25,48.5,0.0,400.0,13219.0,20167,939.594,No
20.01,52.7,174.0,400.0,13210.0,20039,939.667,Yes
27.22,40.21,155.0,400.0,13220.0,20988,937.048,No
21.2,63.38,586.0,521.0,12889.0,19680,939.231,Yes
20.414,46.89,1071.0,560.0,12834.0,19470,938.982,Yes
-4.185,55.44,279.0,400.0,13122.0,19986,939.489,Yes
48.21,14.72,695.0,400.0,13724.0,20505,936.669,No
26.98,47.35,1155.0,519.0,12841.0,19438,938.855,Yes
-7.952000000000001,40.81,61.0,400.0,12787.0,20664,937.448,No
24.71,50.59,1132.0,659.0,12785.0,19449,939.085,Yes
20.84,50.44,309.0,400.0,13108.0,19948,939.418,Yes
26.71,48.84,1189.0,400.0,12919.0,19437,938.723,Yes
-4.129,46.75,105.0,416.0,12778.0,20616,937.378,No
25.5,50.11,835.0,682.0,12788.0,19523,939.089,Yes
19.522,52.18,1145.0,578.0,12825.0,19450,938.998,Yes
26.64,48.7,1302.0,400.0,12956.0,19404,938.683,Yes
24.38,53.94,1348.0,406.0,12956.0,19388,938.732,Yes
18.166,52.62,958.0,548.0,12833.0,19488,939.033,Yes
25.645,49.86,30.0,400.0,12796.0,19786,939.824,No
24.924,52.55,23.0,400.0,13134.0,20024,939.6,No
15.893,51.64,1224.0,411.0,12896.0,19433,938.759,Yes
25.48,53.53,1065.0,591.0,12824.0,19464,939.041,Yes
15.582,47.69,1195.0,494.0,12847.0,19431,938.923,Yes
27.12,47.04,1186.0,530.0,12835.0,19433,938.878,Yes
24.775,49.73,11.0,400.0,12734.0,19759,939.827,No
24.79,52.16,1176.0,527.0,12844.0,19447,938.871,Yes
12.541,49.44,1329.0,409.0,12983.0,19396,938.821,Yes
25.48,48.13,1415.0,422.0,12938.0,19383,938.687,Yes
26.84,48.13,1149.0,400.0,12891.0,19447,938.748,Yes
13.626,42.46,165.0,421.0,12781.0,20556,937.335,No
27.08,47.39,1189.0,404.0,12888.0,19431,938.748,Yes
26.817,48.61,36.0,400.0,13054.0,19928,939.74,No
-21.942,53.93,1371.0,407.0,12971.0,19380,938.701,Yes
18.3,56.61,308.0,400.0,13106.0,19961,939.41,Yes
-0.4629999999999999,47.36,1333.0,406.0,12950.0,19394,938.688,Yes
13.941,52.74,1128.0,406.0,12890.0,19444,938.768,Yes
-3.005,55.38,760.0,707.0,12776.0,19542,939.161,Yes
12.763,43.46,0.0,400.0,13399.0,21198,937.416,No
-5.048,61.83,610.0,545.0,12874.0,19644,939.212,Yes
18.629,48.43,984.0,559.0,12831.0,19488,939.029,Yes
24.25,53.03,1078.0,639.0,12796.0,19457,939.089,Yes
18.3,58.22,377.0,400.0,13041.0,19882,939.257,Yes
-8.649,54.1,37.0,400.0,13241.0,20179,939.675,Yes
39.34,16.16,0.0,2240.0,12743.0,20224,930.936,Yes
24.82,52.35,1153.0,400.0,12908.0,19430,938.71,Yes
-1.449,48.7,111.0,400.0,13222.0,20101,939.627,Yes
25.53,50.03,854.0,691.0,12786.0,19510,939.095,Yes
11.999,50.13,1197.0,435.0,12870.0,19431,938.821,Yes
20.58,50.34,35.0,400.0,13238.0,20179,939.69,Yes
24.45,53.82,1180.0,400.0,12920.0,19429,938.7,Yes
-4.08,54.0,288.0,400.0,13123.0,19978,939.41,Yes
26.6,49.27,1128.0,468.0,12861.0,19440,938.912,Yes
27.01,47.67,1320.0,400.0,12966.0,19401,938.724,Yes
20.05,55.76,299.0,400.0,13113.0,19962,939.37,Yes
27.01,47.7,1341.0,400.0,12966.0,19397,938.714,Yes
28.69,61.48,2260.0,400.0,13380.0,20052,936.947,No
3.475,48.05,1440.0,443.0,12928.0,19358,938.694,Yes
20.66,52.34,225.0,400.0,13143.0,20049,939.551,Yes
24.49,53.55,1193.0,415.0,12900.0,19421,938.718,Yes
17.454,48.73,59.0,400.0,13199.0,20132,939.624,No
12.73,55.28,0.0,400.0,12390.0,18849,939.736,No
20.065,47.56,0.0,400.0,13226.0,20169,939.618,No
-4.648,47.6,125.0,413.0,12781.0,20596,937.377,No
22.24,48.57,39.0,400.0,13241.0,20182,939.679,Yes
26.72,48.5,1195.0,409.0,12876.0,19435,938.788,Yes
24.85,52.14,1164.0,405.0,12881.0,19438,938.796,Yes
19.19,53.83,225.0,400.0,13140.0,20043,939.612,Yes
27.12,54.53,14.0,400.0,13023.0,19933,939.757,No
28.17,43.68,125.0,400.0,12793.0,20595,937.321,No
11.69,56.93,8.0,400.0,12820.0,19810,939.825,No
20.807,50.79,1017.0,530.0,12846.0,19476,938.898,Yes
18.38,56.74,341.0,400.0,13091.0,19920,939.323,Yes
27.123,57.13,0.0,400.0,13049.0,19957,939.751,No
24.21,62.97,0.0,680.0,13348.0,20028,931.239,Yes
24.03,52.95,698.0,892.0,12680.0,19560,939.159,Yes
13.333,53.63,1055.0,614.0,12812.0,19457,939.047,Yes
24.65,53.08,1406.0,413.0,12958.0,19376,938.746,Yes
-15.112,12.65,2363.0,400.0,13598.0,20077,936.673,No
17.894000000000002,47.28,1145.0,413.0,12904.0,19443,938.71,Yes
-8.342,47.72,1201.0,400.0,13017.0,19426,938.761,Yes
24.21,53.54,1092.0,614.0,12809.0,19466,939.082,Yes
26.92,47.73,1343.0,413.0,12944.0,19397,938.678,Yes
24.24,48.41,49.0,400.0,13129.0,20008,939.614,No
0.254,53.2,1318.0,404.0,12951.0,19383,938.675,Yes
4.83,51.17,1300.0,402.0,13000.0,19412,938.792,Yes
26.33,51.01,1310.0,400.0,12974.0,19399,938.729,Yes
14.325,51.06,1074.0,614.0,12803.0,19457,939.064,Yes
20.15,47.73,9.0,400.0,13214.0,20148,939.61,No
18.331,48.08,1187.0,406.0,12904.0,19436,938.702,Yes
12.482,40.9,0.0,400.0,13139.0,20988,937.471,No
24.68,45.96,0.0,400.0,13274.0,21143,937.284,No
17.189,47.47,200.0,433.0,12767.0,20517,937.382,No
14.452,54.13,1335.0,413.0,12984.0,19395,938.853,Yes
16.34,54.51,60.0,400.0,13115.0,19998,939.628,No
21.33,53.59,32.0,400.0,13262.0,20230,939.705,Yes
26.54,49.61,1134.0,400.0,12898.0,19455,938.761,Yes
23.644,45.64,59.0,400.0,12828.0,20716,937.515,No
22.42,47.42,128.0,400.0,13226.0,20095,939.656,Yes
24.49,53.73,1201.0,401.0,12929.0,19430,938.698,Yes
20.756,48.95,1316.0,425.0,12910.0,19408,938.711,Yes
-19.373,50.15,1323.0,400.0,12983.0,19391,938.701,Yes
28.98,41.0,84.0,400.0,12788.0,20637,937.447,No
25.75,52.41,1023.0,626.0,12815.0,19481,939.051,Yes
10.744000000000002,51.44,1226.0,400.0,12955.0,19427,938.739,Yes
12.036,48.68,1233.0,447.0,12865.0,19425,938.814,Yes
12.354,52.61,1155.0,437.0,12870.0,19441,938.813,Yes
19.407,53.18,1191.0,401.0,12925.0,19429,938.71,Yes
18.34,57.05,344.0,400.0,13088.0,19922,939.335,Yes
26.8,48.38,1331.0,401.0,12979.0,19389,938.711,Yes
7.585,47.55,1027.0,400.0,13003.0,19463,938.712,Yes
26.1,47.19,75.0,400.0,12777.0,20669,937.561,No
18.98,55.15,213.0,400.0,13148.0,20061,939.593,Yes
-3.813,51.79,720.0,922.0,12658.0,19553,939.172,Yes
18.547,42.06,168.0,428.0,12771.0,20548,937.405,No
15.255999999999998,73.08,1281.0,400.0,13336.0,20294,937.1,No
22.67,51.09,335.0,400.0,13105.0,19879,939.675,Yes
13.67,49.47,18.0,405.0,12534.0,19631,939.772,No
-4.196000000000001,59.51,776.0,924.0,12668.0,19548,939.144,Yes
24.66,52.91,1163.0,403.0,12888.0,19438,938.746,Yes
26.69,48.57,1151.0,520.0,12843.0,19441,938.873,Yes
25.89,46.86,1140.0,593.0,12815.0,19459,939.014,Yes
26.505,45.75,64.0,420.0,12831.0,20720,937.561,No
26.43,49.99,1299.0,400.0,12977.0,19408,938.757,Yes
13.404000000000002,45.65,113.0,400.0,13171.0,20058,939.661,No
24.51,53.55,1222.0,404.0,12918.0,19423,938.727,Yes
18.38,57.2,357.0,400.0,13064.0,19901,939.273,Yes
21.66,58.93,0.0,400.0,13401.0,20405,939.693,Yes
16.031,53.46,1109.0,458.0,12867.0,19456,938.928,Yes
5.364,53.32,296.0,400.0,13126.0,19912,939.658,Yes
29.37,40.32,59.0,400.0,12840.0,20714,937.541,No
-4.254,55.29,864.0,935.0,12657.0,19516,939.171,Yes
14.323,52.1,1145.0,409.0,12889.0,19442,938.79,Yes
26.05,39.26,0.0,400.0,13371.0,21312,937.429,No
-8.948,49.83,0.0,400.0,13279.0,20260,939.659,Yes
19.51,57.09,304.0,400.0,13119.0,19971,939.415,Yes
20.91,51.02,351.0,400.0,13065.0,19903,939.275,Yes
26.96,36.02,2160.0,4788.0,12356.0,18900,931.119,Yes
12.012,38.24,0.0,400.0,13353.0,21187,937.449,No
26.02,48.19,155.0,426.0,12773.0,20568,937.358,No
-4.071000000000001,52.64,686.0,838.0,12702.0,19567,939.111,Yes
24.44,53.7,1358.0,406.0,12958.0,19391,938.7,Yes
11.998,44.78,0.0,400.0,13271.0,21167,937.455,No
-1.965,54.04,1291.0,400.0,12955.0,19409,938.695,Yes
26.6,49.22,1366.0,402.0,12984.0,19392,938.697,Yes
27.05,47.55,1203.0,400.0,12923.0,19422,938.668,Yes
-8.29,55.46,156.0,400.0,13179.0,20107,939.673,Yes
24.61,53.09,1191.0,414.0,12877.0,19437,938.79,Yes
21.28,62.65,599.0,534.0,12879.0,19663,939.237,Yes
12.5,47.18,1128.0,429.0,12871.0,19450,938.83,Yes
21.63,48.93,184.0,400.0,13161.0,20082,939.641,Yes
20.739,51.74,1007.0,524.0,12847.0,19475,938.949,Yes
-4.77,51.1,320.0,400.0,13100.0,19938,939.343,Yes
-4.941,58.29,634.0,536.0,12872.0,19627,939.195,Yes
12.36,53.08,26.0,400.0,12841.0,19808,939.85,No
7.617000000000001,54.23,1000.0,630.0,12813.0,19484,939.075,Yes
14.587,51.62,113.0,400.0,13177.0,20065,939.619,No
10.88,56.18,0.0,400.0,12514.0,19594,939.741,No
12.663,48.34,1069.0,428.0,12879.0,19460,938.792,Yes
21.86,49.85,6.0,417.0,12562.0,19653,939.792,No
24.55,53.54,1233.0,420.0,12920.0,19420,938.707,Yes
22.56,52.0,320.0,400.0,13110.0,19894,939.684,Yes
19.6,50.05,251.0,400.0,13121.0,20009,939.551,Yes
18.77,42.49,199.0,431.0,12774.0,20529,937.365,No
23.61,35.61,0.0,442.0,13477.0,20299,931.14,Yes
-4.945,57.15,344.0,400.0,13086.0,19918,939.312,Yes
14.206,47.32,1028.0,609.0,12812.0,19473,939.069,Yes
17.785,43.33,203.0,417.0,12775.0,20520,937.334,No
-21.486,11.56,60000.0,3164.0,11943.0,17450,936.725,No
-13.271,23.38,60000.0,14305.0,11165.0,16073,936.821,No
20.95,51.32,203.0,400.0,13154.0,20066,939.592,Yes
4.008,50.49,1027.0,675.0,12785.0,19468,939.071,Yes
24.57,53.17,1164.0,457.0,12866.0,19445,938.858,Yes
25.13,50.14,1408.0,415.0,12972.0,19385,938.704,Yes
18.96,54.48,234.0,400.0,13136.0,20036,939.612,Yes
20.431,49.13,1176.0,590.0,12815.0,19438,938.974,Yes
26.81,47.45,1078.0,594.0,12821.0,19465,939.049,Yes
16.265,47.84,1088.0,474.0,12858.0,19458,938.918,Yes
51.27,13.78,1965.0,400.0,13627.0,20165,936.68,No
28.14,44.83,171.0,414.0,12778.0,20552,937.374,No
18.46,56.32,331.0,400.0,13099.0,19928,939.366,Yes
20.74,46.92,112.0,400.0,13180.0,20068,939.642,No
-22.004,10.83,60000.0,995.0,12509.0,18124,936.728,No
1.746,44.15,155.0,430.0,12778.0,20568,937.332,No
3.114,49.65,277.0,400.0,13129.0,19934,939.676,Yes
8.107000000000001,47.89,1291.0,400.0,12994.0,19406,938.811,Yes
17.16,54.32,0.0,400.0,13181.0,20110,939.599,No
17.527,50.46,1107.0,603.0,12813.0,19453,939.014,Yes
-7.876,52.35,45.0,400.0,13237.0,20178,939.665,Yes
-21.304,51.61,1396.0,414.0,12964.0,19383,938.724,Yes
18.828,47.32,177.0,437.0,12764.0,20543,937.424,No
19.65,54.77,15.0,400.0,13258.0,20219,939.699,Yes
26.8,48.36,1182.0,400.0,12915.0,19434,938.74,Yes
26.85,47.77,1088.0,531.0,12840.0,19456,938.91,Yes
18.161,52.73,1118.0,506.0,12848.0,19448,938.906,Yes
-21.852,49.07,1277.0,400.0,12973.0,19403,938.74,Yes
24.59,53.35,1128.0,400.0,12911.0,19440,938.71,Yes
25.85,49.48,935.0,669.0,12793.0,19494,939.086,Yes
29.85,39.16,48.0,413.0,12839.0,20738,937.57,No
27.02,47.51,1318.0,400.0,12954.0,19395,938.711,Yes
24.43,53.84,1174.0,413.0,12899.0,19433,938.706,Yes
-1.491,47.36,148.0,422.0,12782.0,20575,937.3,No
20.828000000000003,48.83,1086.0,536.0,12848.0,19466,938.923,Yes
13.12,47.32,1069.0,436.0,12875.0,19464,938.833,Yes
1.803,15.97,1222.0,400.0,13667.0,20364,936.686,No
13.895,52.71,1141.0,449.0,12864.0,19446,938.851,Yes
15.14,52.32,0.0,400.0,12995.0,19936,939.742,No
-5.214,54.45,362.0,400.0,13054.0,19896,939.227,Yes
19.49,47.45,1193.0,404.0,12921.0,19429,938.702,Yes
3.832,33.73,2373.0,400.0,13423.0,20068,936.837,No
-4.505,55.84,766.0,735.0,12762.0,19540,939.141,Yes
-0.363,47.58,1327.0,408.0,12948.0,19389,938.669,Yes
28.53,42.21,86.0,400.0,12791.0,20632,937.395,No
26.12,47.16,141.0,424.0,12779.0,20579,937.299,No
26.39,49.17,1019.0,592.0,12825.0,19481,939.081,Yes
14.104,53.3,1128.0,459.0,12863.0,19446,938.864,Yes
25.88,47.43,1367.0,424.0,12936.0,19373,938.7,Yes
17.183,48.44,1117.0,485.0,12862.0,19460,938.901,Yes
28.4,43.61,189.0,419.0,12776.0,20525,937.345,No
28.29,42.97,131.0,400.0,12791.0,20584,937.362,No
20.291,46.78,1088.0,520.0,12844.0,19445,938.887,Yes
18.109,53.09,1027.0,581.0,12822.0,19468,939.004,Yes
14.612,53.37,1182.0,471.0,12854.0,19433,938.87,Yes
16.25,47.55,1111.0,483.0,12857.0,19454,938.929,Yes
38.68,15.27,0.0,1349.0,12917.0,20498,930.932,Yes
26.72,48.56,1094.0,431.0,12872.0,19457,938.819,Yes
19.492,50.75,1109.0,518.0,12839.0,19453,938.882,Yes
-19.324,53.34,1366.0,406.0,12966.0,19391,938.765,Yes
-19.904,54.02,1333.0,400.0,12964.0,19401,938.761,Yes
12.539,47.5,1245.0,400.0,12952.0,19421,938.748,Yes
26.51,49.34,1321.0,408.0,12993.0,19404,938.805,Yes
20.98,63.18,0.0,400.0,13466.0,20427,939.509,Yes
12.883,47.82,1166.0,401.0,12892.0,19440,938.763,Yes
20.44,52.68,301.0,400.0,13118.0,19960,939.377,Yes
48.34,14.91,1130.0,400.0,13683.0,20383,936.703,No
27.01,47.53,1149.0,414.0,12880.0,19453,938.762,Yes
1.914,49.4,143.0,400.0,13219.0,20072,939.664,Yes
-3.028,57.73,753.0,713.0,12769.0,19538,939.142,Yes
5.374,18.77,0.0,400.0,13646.0,21402,936.826,No
19.61,55.26,30.0,400.0,13255.0,20232,939.689,Yes
-5.88,47.95,20.0,400.0,13264.0,20187,939.656,Yes
52.92,12.75,1961.0,400.0,13621.0,20182,936.676,No
-6.409,49.84,204.0,400.0,13150.0,20054,939.61,Yes
11.998,47.19,1168.0,406.0,12874.0,19438,938.823,Yes
38.25,15.44,0.0,2918.0,12590.0,20426,930.917,Yes
19.577,53.16,1032.0,568.0,12830.0,19472,938.981,Yes
20.456,24.7,17104.0,593.0,12720.0,18990,936.918,No
22.46,55.51,747.0,769.0,12742.0,19548,939.17,Yes
25.09,50.14,1212.0,400.0,12963.0,19425,938.76,Yes
26.78,45.47,61.0,400.0,12833.0,20707,937.517,No
24.48,50.49,1027.0,675.0,12785.0,19468,939.071,Yes
26.96,47.74,1216.0,403.0,12906.0,19429,938.71,Yes
24.52,53.52,1126.0,400.0,12906.0,19452,938.718,Yes
24.66,52.63,1163.0,522.0,12846.0,19445,938.861,Yes
20.828000000000003,47.52,1201.0,578.0,12816.0,19436,938.897,Yes
16.55,54.09,81.0,400.0,13121.0,19978,939.6,No
25.06,50.55,1373.0,410.0,12950.0,19377,938.714,Yes
25.251,50.26,37.0,400.0,12757.0,19752,939.841,No
24.43,53.31,1092.0,400.0,12993.0,19455,938.752,Yes
12.023,53.56,1182.0,433.0,12872.0,19431,938.799,Yes
19.342,54.0,1191.0,405.0,12930.0,19436,938.705,Yes
20.51,47.22,58.0,400.0,13200.0,20118,939.631,No
-4.121,54.36,705.0,865.0,12699.0,19553,939.125,Yes
26.18,49.07,1034.0,651.0,12798.0,19472,939.114,Yes
16.558,47.55,1226.0,406.0,12924.0,19423,938.748,Yes
-21.495,48.0,1358.0,403.0,12972.0,19387,938.698,Yes
3.049,53.84,1346.0,415.0,12950.0,19388,938.709,Yes
14.29,50.39,12.0,400.0,12812.0,19803,939.818,No
20.66,62.94,726.0,803.0,12722.0,19553,939.151,Yes
16.19,46.96,1155.0,465.0,12864.0,19453,938.92,Yes
24.64,53.0,1362.0,416.0,12988.0,19392,938.808,Yes
24.61,53.11,1136.0,451.0,12871.0,19446,938.816,Yes
13.720999999999998,48.89,1254.0,431.0,12879.0,19426,938.761,Yes
24.55,53.47,1383.0,408.0,12976.0,19381,938.709,Yes
25.99,52.49,1000.0,400.0,13016.0,19472,938.738,Yes
16.46,49.91,1163.0,493.0,12848.0,19440,938.9,Yes
24.68,52.81,1314.0,400.0,12954.0,19406,938.704,Yes
19.77,54.65,56.0,400.0,13238.0,20193,939.748,Yes
18.776,52.35,1189.0,410.0,12921.0,19434,938.709,Yes
26.75,48.55,1358.0,404.0,12984.0,19388,938.7,Yes
-8.27,54.43,140.0,400.0,13197.0,20132,939.667,Yes
22.65,49.65,277.0,400.0,13129.0,19934,939.676,Yes
8.807,53.58,1092.0,647.0,12798.0,19457,939.085,Yes
-4.9430000000000005,47.76,86.0,400.0,12788.0,20638,937.433,No
26.92,48.02,1300.0,408.0,12988.0,19386,938.843,Yes
18.55,56.36,227.0,400.0,13135.0,20032,939.608,Yes
-3.582,51.66,696.0,795.0,12729.0,19558,939.164,Yes
-7.129,48.11,32.0,400.0,13260.0,20183,939.66,Yes
20.81,51.86,216.0,400.0,13147.0,20054,939.588,Yes
24.85,51.8,1078.0,543.0,12831.0,19455,938.91,Yes
26.26,48.9,1038.0,632.0,12803.0,19480,939.077,Yes
-14.651,53.0,1329.0,400.0,12968.0,19395,938.711,Yes
24.54,53.14,1138.0,501.0,12848.0,19447,938.913,Yes
20.53,49.92,73.0,400.0,13234.0,20144,939.64,Yes
24.68,52.79,1126.0,487.0,12849.0,19443,938.898,Yes
13.970999999999998,47.45,1300.0,423.0,12929.0,19398,938.735,Yes
25.55,47.37,1069.0,650.0,12793.0,19462,939.069,Yes
-9.113,44.72,62.0,400.0,12780.0,20667,937.489,No
13.08,50.59,1115.0,449.0,12866.0,19451,938.823,Yes
26.402,54.7,0.0,400.0,12922.0,19879,939.793,No
24.55,53.38,1161.0,402.0,12887.0,19442,938.758,Yes
-4.14,54.82,283.0,400.0,13116.0,19983,939.471,Yes
20.548,22.56,14709.0,624.0,12701.0,19022,936.934,No
25.5,50.01,889.0,686.0,12783.0,19510,939.063,Yes
41.75,33.66,3949.0,400.0,13095.0,19714,936.86,No
20.601,52.54,1220.0,406.0,12912.0,19421,938.695,Yes
18.424,51.57,1178.0,408.0,12904.0,19434,938.703,Yes
7.901,48.08,1295.0,401.0,12990.0,19399,938.808,Yes
11.19,54.83,21.0,420.0,12567.0,19645,939.81,No
12.071,47.37,1103.0,408.0,12879.0,19450,938.794,Yes
19.27,48.24,202.0,400.0,13134.0,19973,939.652,No
-4.081,49.73,290.0,400.0,13117.0,19980,939.42,Yes
24.47,53.7,1141.0,400.0,12890.0,19442,938.743,Yes
16.68,53.02,1124.0,481.0,12855.0,19452,938.908,Yes
4.971,52.95,938.0,634.0,12806.0,19494,939.059,Yes
26.94,47.62,1088.0,446.0,12868.0,19452,938.821,Yes
21.33,47.34,86.0,400.0,13227.0,20134,939.663,Yes
25.23,49.82,1237.0,420.0,12917.0,19419,938.683,Yes
-5.754,49.46,213.0,400.0,13144.0,20049,939.615,Yes
15.04,47.08,1134.0,457.0,12869.0,19451,938.902,Yes
24.8,52.05,1111.0,545.0,12838.0,19467,938.914,Yes
57.66,12.06,60000.0,1086.0,12457.0,18077,936.695,No
15.054,51.29,1073.0,400.0,12903.0,19453,938.799,Yes
